xyz,Country,ISO3,Year,temperature
4491,Eritrea,ERI,1995,26.17191667
4492,Estonia,EST,1995,6.166169167
4493,Ethiopia,ETH,1995,22.91783333
4494,FaroeIs.,FRO,1995,5.899510833
4495,Fiji,FJI,1995,24.16371667
4496,Finland,FIN,1995,2.196935
4497,France,FRA,1995,11.58661667
4498,FrenchPolynesia,PYF,1995,24.92865
4499,Gabon,GAB,1995,25.20551667
4500,Georgia,GEO,1995,7.063903333
4501,Germany,DEU,1995,9.1360675
4502,Ghana,GHA,1995,27.46515
4503,Gibraltar,GIB,1995,17.83291667
4504,Greece,GRC,1995,13.785225
4505,Greenland,GRL,1995,-17.80651667
4506,Grenada,GRD,1995,27.10268333
4507,Guam,GUM,1995,27.38759167
4508,Guatemala,GTM,1995,23.6334
4509,Guinea,GIN,1995,25.86656667
4510,Guinea-Bissau,GNB,1995,27.20895
4511,Guyana,GUY,1995,26.21794167
4512,Haiti,HTI,1995,25.208525
4513,Honduras,HND,1995,23.837275
4514,Hungary,HUN,1995,10.3691675
4515,Iceland,ISL,1995,1.033681667
4516,India,IND,1995,24.36113333
4517,Indonesia,IDN,1995,26.12908333
4518,Iran,IRN,1995,17.50224167
4519,Iraq,IRQ,1995,21.99346917
4520,Ireland,IRL,1995,9.935406667
4521,Israel,ISR,1995,19.65825
4522,Italy,ITA,1995,12.02557583
4523,Jamaica,JAM,1995,25.57053333
4524,Japan,JPN,1995,10.99355667
4525,Jordan,JOR,1995,18.88704333
4526,Kazakhstan,KAZ,1995,7.486221667
4527,Kenya,KEN,1995,24.89836667
4528,Kiribati,KIR,1995,27.50574167
4529,Kuwait,KWT,1995,25.34483333
4530,Kyrgyzstan,KGZ,1995,2.703005
4531,Laos,LAO,1995,23.6552
4532,Latvia,LVA,1995,6.58345
4533,Lebanon,LBN,1995,16.04029167
4534,Lesotho,LSO,1995,13.147205
4535,Liberia,LBR,1995,25.53785
4536,Libya,LBY,1995,22.476725
4537,Liechtenstein,LIE,1995,3.0939
4538,Lithuania,LTU,1995,7.080841667
4539,Luxembourg,LUX,1995,9.928893333
4540,MacaoSAR,China,1995,22.526
4541,Macedonia,MKD,1995,9.845455833
4542,Madagascar,MDG,1995,22.46321667
4543,Malawi,MWI,1995,22.728075
4544,Malaysia,MYS,1995,25.60496667
4545,Maldives,MDV,1995,28.24166667
4546,Mali,MLI,1995,28.573975
4547,Malta,MLT,1995,19.08095833
4548,MarshallIs.,MHL,1995,27.63166667
4549,Mauritania,MRT,1995,28.153575
4550,Mauritius,MUS,1995,22.82360833
4551,Mexico,MEX,1995,21.27335833
4552,Micronesia,FSM,1995,27.239075
4553,Moldova,MDA,1995,9.8470225
4554,Monaco,MCO,1995,10.02220167
4555,Mongolia,MNG,1995,0.737018333
4556,Montenegro,MNE,1995,8.802484167
4557,Morocco,MAR,1995,18.4386475
4558,Mozambique,MOZ,1995,24.37161667
4559,Myanmar,MMR,1995,23.20943333
4560,Namibia,NAM,1995,20.88839167
4561,Nauru,NRU,1995,28.06666667
4562,Nepal,NPL,1995,12.39603
4563,Netherlands,NLD,1995,10.25874
4564,NewCaledonia,NCL,1995,22.5411
4565,NewZealand,NZL,1995,9.946811667
4566,Nicaragua,NIC,1995,25.04130833
4567,Niger,NER,1995,27.65985833
4568,Nigeria,NGA,1995,27.01168333
4569,Niue,NIU,1995,25.15415
4570,NorthKorea,PRK,1995,6.106704167
4571,NorthernMarianaIs.,MNP,1995,27.355825
4572,Norway,NOR,1995,1.106809167
4573,Oman,OMN,1995,25.73960833
4574,Pakistan,PAK,1995,19.94378917
4575,Palau,PLW,1995,27.68510833
4576,Panama,PAN,1995,25.46279167
4577,PapuaNewGuinea,PNG,1995,25.09293333
4578,Paraguay,PRY,1995,23.61770833
4579,Peru,PER,1995,19.84019167
4580,Philippines,PHL,1995,25.80900833
4581,Poland,POL,1995,8.2309175
4582,Portugal,PRT,1995,15.93299667
4583,PuertoRico,PRI,1995,25.71751667
4584,Qatar,QAT,1995,27.201525
4585,Reunion,REU,1995,20.43271667
4586,Russia,RUS,1995,-4.2853025
4587,Rwanda,RWA,1995,19.939175
4588,Samoa,WSM,1995,27.42039167
4589,SanMarino,SMR,1995,11.87264167
4590,SaoTome&amp;Principe,STP,1995,23.85038333
4591,SaudiArabia,SAU,1995,24.93804167
4592,Senegal,SEN,1995,28.28505
4593,Serbia,SRB,1995,10.38301583
4594,Seychelles,SYC,1995,27.316975
4595,SierraLeone,SLE,1995,26.12005833
4596,Singapore,SGP,1995,27.62509167
4597,Slovakia,SVK,1995,7.953921667
4598,Slovenia,SVN,1995,9.1283275
4599,SolomonIs.,SLB,1995,25.89340833
4600,Somalia,SOM,1995,27.16564167
4601,SouthAfrica,ZAF,1995,17.952075
4602,SouthKorea,KOR,1995,11.07556167
4603,SouthSudan,SSD,1995,27.300875
4604,Spain,ESP,1995,14.28947417
4605,SriLanka,LKA,1995,27.19235
4606,St.Kitts&amp;Nevis,KNA,1995,25.32915833
4607,St.Lucia,LCA,1995,26.33976667
4608,St.Vincent&amp;theGrenadines,VCT,1995,27.335
4609,Sudan,SDN,1995,27.0423
4610,Suriname,SUR,1995,26.25524167
4611,Swaziland,SWZ,1995,20.283625
4612,Sweden,SWE,1995,2.018799167
4613,Switzerland,CHE,1995,6.331225833
4614,Syria,SYR,1995,18.08060417
4615,Tajikistan,TJK,1995,3.466031667
4616,Tanzania,TZA,1995,22.92476667
4617,Thailand,THA,1995,26.55435
4618,TheBahamas,BHS,1995,25.27065833
4619,TheGambia,GMB,1995,27.67305833
4620,TimorLeste,TLS,1995,25.37353333
4621,Togo,TGO,1995,27.072125
4622,Tonga,TON,1995,24.90070833
4623,Trinidad&amp;Tobago,TTO,1995,26.57333333
4624,Tunisia,TUN,1995,20.03723833
4625,Turkey,TUR,1995,11.28687583
4626,Turkmenistan,TKM,1995,16.36338083
4627,Turks&amp;CaicosIs.,TCA,1995,26.46186667
4628,Tuvalu,TUV,1995,28.34128333
4629,Uganda,UGA,1995,23.29520833
4630,Ukraine,UKR,1995,8.837983333
4631,UnitedArabEmirates,ARE,1995,26.98170833
4632,UnitedKingdom,GBR,1995,9.229056667
4633,UnitedStates,USA,1995,7.483878333
4634,Uruguay,URY,1995,17.58749167
4635,Uzbekistan,UZB,1995,13.5253025
4636,Vanuatu,VUT,1995,24.3159
4637,Venezuela,VEN,1995,25.76775833
4638,Vietnam,VNM,1995,24.3527
4639,VirginIs.,VIR,1995,26.20975833
4640,Yemen,YEM,1995,23.64876667
4641,Zambia,ZMB,1995,22.83076667
4642,Zimbabwe,ZWE,1995,22.375925
4643,Afghanistan,AFG,1994,13.08001833
4644,Albania,ALB,1994,12.52679
4645,Algeria,DZA,1994,23.251625
4646,AmericanSamoa,ASM,1994,27.044925
4647,Andorra,AND,1994,12.26301833
4648,Angola,AGO,1994,21.864825
4649,Antigua&amp;Barbuda,ATG,1994,26.16074167
4650,Argentina,ARG,1994,15.01529833
4651,Armenia,ARM,1994,7.173291667
4652,Aruba,ABW,1994,28.29771667
4653,Australia,AUS,1994,21.759325
4654,Austria,AUT,1994,7.9764125
4655,Azerbaijan,AZE,1994,11.5448875
4656,Bahrain,BHR,1994,27.61276667
4657,Bangladesh,BGD,1994,25.0939
4658,Barbados,BRB,1994,26.46746667
4659,Belarus,BLR,1994,7.022544167
4660,Belgium,BEL,1994,10.92496583
4661,Belize,BLZ,1994,25.48469167
4662,Benin,BEN,1994,27.31165833
4663,Bermuda,BMU,1994,22.46666667
4664,Bhutan,BTN,1994,11.9935525
4665,Bolivia,BOL,1994,21.527825
4666,Bosnia&amp;Herzegovina,BIH,1994,11.1043425
4667,Botswana,BWA,1994,21.632525
4668,Brazil,BRA,1994,25.13501667
4669,BritishVirginIs.,VGB,1994,26.16588333
4670,Brunei,BRN,1994,25.55900833
4671,Bulgaria,BGR,1994,11.7276075
4672,BurkinaFaso,BFA,1994,28.01013333
4673,Burundi,BDI,1994,20.43299167
4674,Cambodia,KHM,1994,27.53005
4675,Cameroon,CMR,1994,24.55990833
4676,Canada,CAN,1994,-6.416501667
4677,CapeVerde,CPV,1994,22.81436667
4678,CaymanIs.,CYM,1994,27.925
4679,CentralAfricanRepublic,CAF,1994,24.76726667
4680,Chad,TCD,1994,26.83193333
4681,Chile,CHL,1994,8.58336
4682,China,CHN,1994,6.983019167
4683,CocosIs.,CCK,1994,26.31666667
4684,Colombia,COL,1994,24.52728333
4685,Comoros,COM,1994,25.62919167
4686,Congo,COG,1994,24.49505833
4687,CookIs.,COK,1994,23.90935
4688,CostaRica,CRI,1994,24.78060833
4689,Coted'Ivoire,CIV,1994,26.34791667
4690,Croatia,HRV,1994,12.11044667
4691,Cuba,CUB,1994,26.24440833
4692,Cyprus,CYP,1994,19.53940417
4693,CzechRepublic,CZE,1994,9.330516667
4694,Denmark,DNK,1994,8.658364167
4695,Djibouti,DJI,1994,27.76441667
4696,Dominica,DMA,1994,24.804125
4697,DominicanRepublic,DOM,1994,24.63279167
4698,Ecuador,ECU,1994,21.54661667
4699,Egypt,EGY,1994,22.6208
4700,ElSalvador,SLV,1994,24.25723333
4701,EquatorialGuinea,GNQ,1994,24.55396667
4702,Eritrea,ERI,1994,26.35948333
4703,Estonia,EST,1994,5.3752
4704,Ethiopia,ETH,1994,22.66679167
4705,FaroeIs.,FRO,1994,6.135281667
4706,Fiji,FJI,1994,23.82601667
4707,Finland,FIN,1994,1.605066667
4708,France,FRA,1994,11.97742417
4709,FrenchPolynesia,PYF,1994,24.91789167
4710,Gabon,GAB,1994,24.9575
4711,Georgia,GEO,1994,6.3512475
4712,Germany,DEU,1994,9.8808975
4713,Ghana,GHA,1994,27.218475
4714,Gibraltar,GIB,1994,17.40125
4715,Greece,GRC,1994,14.61996833
4716,Greenland,GRL,1994,-18.00294167
4717,Grenada,GRD,1994,26.84346667
4718,Guam,GUM,1994,27.58759167
4719,Guatemala,GTM,1994,23.77235833
4720,Guinea,GIN,1994,25.57424167
4721,Guinea-Bissau,GNB,1994,26.86021667
4722,Guyana,GUY,1994,25.470175
4723,Haiti,HTI,1994,25.36146667
4724,Honduras,HND,1994,23.91591667
4725,Hungary,HUN,1994,11.51559
4726,Iceland,ISL,1994,1.524090833
4727,India,IND,1994,24.20856667
4728,Indonesia,IDN,1994,26.07138333
4729,Iran,IRN,1994,17.36227083
4730,Iraq,IRQ,1994,22.38137083
4731,Ireland,IRL,1994,9.3591575
4732,Israel,ISR,1994,20.05839167
4733,Italy,ITA,1994,13.03229667
4734,Jamaica,JAM,1994,25.82114167
4735,Japan,JPN,1994,11.69482417
4736,Jordan,JOR,1994,19.24636417
4737,Kazakhstan,KAZ,1994,5.70199
4738,Kenya,KEN,1994,24.55193333
4739,Kiribati,KIR,1994,27.50574167
4740,Kuwait,KWT,1994,25.88419167
4741,Kyrgyzstan,KGZ,1994,2.428764167
4742,Laos,LAO,1994,23.86255833
4743,Latvia,LVA,1994,6.1286575
4744,Lebanon,LBN,1994,16.63413667
4745,Lesotho,LSO,1994,12.70814333
4746,Liberia,LBR,1994,25.29963333
4747,Libya,LBY,1994,22.38103333
4748,Liechtenstein,LIE,1994,4.238400833
4749,Lithuania,LTU,1994,6.9078225
4750,Luxembourg,LUX,1994,10.4266075
4751,MacaoSAR,China,1994,23.25308333
4752,Macedonia,MKD,1994,10.94336333
4753,Madagascar,MDG,1994,22.60870833
4754,Malawi,MWI,1994,22.36663333
4755,Malaysia,MYS,1994,25.56259167
4756,Maldives,MDV,1994,27.99166667
4757,Mali,MLI,1994,28.03574167
4758,Malta,MLT,1994,19.87334167
4759,MarshallIs.,MHL,1994,27.7625
4760,Mauritania,MRT,1994,27.58965833
4761,Mauritius,MUS,1994,22.91655
4762,Mexico,MEX,1994,21.35573333
4763,Micronesia,FSM,1994,27.11411667
4764,Moldova,MDA,1994,10.82373083
4765,Monaco,MCO,1994,10.69012333
4766,Mongolia,MNG,1994,0.608900833
4767,Montenegro,MNE,1994,10.12241083
4768,Morocco,MAR,1994,17.97017917
4769,Mozambique,MOZ,1994,23.91643333
4770,Myanmar,MMR,1994,23.15170833
4771,Namibia,NAM,1994,20.60768333
4772,Nauru,NRU,1994,27.975
4773,Nepal,NPL,1994,12.3176575
4774,Netherlands,NLD,1994,10.49734
4775,NewCaledonia,NCL,1994,21.70861667
4776,NewZealand,NZL,1994,9.693363333
4777,Nicaragua,NIC,1994,25.11553333
4778,Niger,NER,1994,27.159325
4779,Nigeria,NGA,1994,26.70881667
4780,Niue,NIU,1994,24.74163333
4781,NorthKorea,PRK,1994,6.6638475
4782,NorthernMarianaIs.,MNP,1994,27.555825
4783,Norway,NOR,1994,1.020210833
4784,Oman,OMN,1994,25.83395
4785,Pakistan,PAK,1994,20.11169333
4786,Palau,PLW,1994,27.61740833
4787,Panama,PAN,1994,25.38440833
4788,PapuaNewGuinea,PNG,1994,25.095575
4789,Paraguay,PRY,1994,24.23799167
4790,Peru,PER,1994,19.76709167
4791,Philippines,PHL,1994,25.9195
4792,Poland,POL,1994,8.9054625
4793,Portugal,PRT,1994,15.39459583
4794,PuertoRico,PRI,1994,25.669725
4795,Qatar,QAT,1994,27.6566
4796,Reunion,REU,1994,20.65516667
4797,Russia,RUS,1994,-6.100014167
4798,Rwanda,RWA,1994,19.38274167
4799,Samoa,WSM,1994,27.067975
4800,SanMarino,SMR,1994,12.85059
4801,SaoTome&amp;Principe,STP,1994,23.58158333
4802,SaudiArabia,SAU,1994,25.139
4803,Senegal,SEN,1994,27.962375
4804,Serbia,SRB,1994,11.6343675
4805,Seychelles,SYC,1994,27.29885
4806,SierraLeone,SLE,1994,25.8484
4807,Singapore,SGP,1994,27.56775833
4808,Slovakia,SVK,1994,9.056285
4809,Slovenia,SVN,1994,10.3731075
4810,SolomonIs.,SLB,1994,25.55781667
4811,Somalia,SOM,1994,26.83393333
4812,SouthAfrica,ZAF,1994,17.670925
4813,SouthKorea,KOR,1994,12.09590417
4814,SouthSudan,SSD,1994,26.91096667
4815,Spain,ESP,1994,13.94840333
4816,SriLanka,LKA,1994,26.97189167
4817,St.Kitts&amp;Nevis,KNA,1994,25.22081667
4818,St.Lucia,LCA,1994,26.12680833
4819,St.Vincent&amp;theGrenadines,VCT,1994,27.07665
4820,Sudan,SDN,1994,27.02145
4821,Suriname,SUR,1994,25.59499167
4822,Swaziland,SWZ,1994,19.665175
4823,Sweden,SWE,1994,1.8041125
4824,Switzerland,CHE,1994,7.341029167
4825,Syria,SYR,1994,18.76165333
4826,Tajikistan,TJK,1994,3.3358575
4827,Tanzania,TZA,1994,22.65746667
4828,Thailand,THA,1994,26.6785
4829,TheBahamas,BHS,1994,25.74061667
4830,TheGambia,GMB,1994,27.36234167
4831,TimorLeste,TLS,1994,24.84319167
4832,Togo,TGO,1994,26.84076667
4833,Tonga,TON,1994,24.418075
4834,Trinidad&amp;Tobago,TTO,1994,26.23444167
4835,Tunisia,TUN,1994,20.72430833
4836,Turkey,TUR,1994,11.85490917
4837,Turkmenistan,TKM,1994,15.17115583
4838,Turks&amp;CaicosIs.,TCA,1994,26.70709167
4839,Tuvalu,TUV,1994,28.45485833
4840,Uganda,UGA,1994,22.694575
4841,Ukraine,UKR,1994,8.956030833
4842,UnitedArabEmirates,ARE,1994,27.26683333
4843,UnitedKingdom,GBR,1994,8.875549167
4844,UnitedStates,USA,1994,7.3768625
4845,Uruguay,URY,1994,18.16911667
4846,Uzbekistan,UZB,1994,12.04260083
4847,Vanuatu,VUT,1994,23.57121667
4848,Venezuela,VEN,1994,25.30338333
4849,Vietnam,VNM,1994,24.62550833
4850,VirginIs.,VIR,1994,26.16588333
4851,Yemen,YEM,1994,23.608275
4852,Zambia,ZMB,1994,22.36888333
4853,Zimbabwe,ZWE,1994,21.67128333
4854,Afghanistan,AFG,1993,12.97713833
4855,Albania,ALB,1993,11.59567333
4856,Algeria,DZA,1993,22.82570833
4857,AmericanSamoa,ASM,1993,26.956375
4858,Andorra,AND,1993,11.0523775
4859,Angola,AGO,1993,21.86845
4860,Antigua&amp;Barbuda,ATG,1993,26.1986
4861,Argentina,ARG,1993,14.46073
4862,Armenia,ARM,1993,6.107013333
4863,Aruba,ABW,1993,28.31331667
4864,Australia,AUS,1993,21.82469167
4865,Austria,AUT,1993,6.758594167
4866,Azerbaijan,AZE,1993,10.715575
4867,Bahrain,BHR,1993,27.09215
4868,Bangladesh,BGD,1993,24.74823333
4869,Barbados,BRB,1993,26.60345
4870,Belarus,BLR,1993,6.350230833
4871,Belgium,BEL,1993,9.851395833
4872,Belize,BLZ,1993,25.20895
4873,Benin,BEN,1993,27.52711667
4874,Bermuda,BMU,1993,22.24166667
4875,Bhutan,BTN,1993,11.82929667
4876,Bolivia,BOL,1993,21.06606667
4877,Bosnia&amp;Herzegovina,BIH,1993,9.90267
4878,Botswana,BWA,1993,22.17200833
4879,Brazil,BRA,1993,25.05065833
4880,BritishVirginIs.,VGB,1993,26.20608333
4881,Brunei,BRN,1993,25.45655833
4882,Bulgaria,BGR,1993,10.30379417
4883,BurkinaFaso,BFA,1993,28.55948333
4884,Burundi,BDI,1993,20.48893333
4885,Cambodia,KHM,1993,27.33275833
4886,Cameroon,CMR,1993,24.62481667
4887,Canada,CAN,1993,-6.439831667
4888,CapeVerde,CPV,1993,22.94788333
4889,CaymanIs.,CYM,1993,27.64166667
4890,CentralAfricanRepublic,CAF,1993,24.84311667
4891,Chad,TCD,1993,27.103825
4892,Chile,CHL,1993,8.435058333
4893,China,CHN,1993,6.395260833
4894,CocosIs.,CCK,1993,26.54166667
4895,Colombia,COL,1993,24.60249167
4896,Comoros,COM,1993,25.383825
4897,Congo,COG,1993,24.48510833
4898,CookIs.,COK,1993,24.035975
4899,CostaRica,CRI,1993,24.72368333
4900,Coted'Ivoire,CIV,1993,26.40366667
4901,Croatia,HRV,1993,10.85025917
4902,Cuba,CUB,1993,25.81084167
4903,Cyprus,CYP,1993,18.60095833
4904,CzechRepublic,CZE,1993,8.143175833
4905,Denmark,DNK,1993,7.7107225
4906,Djibouti,DJI,1993,27.584625
4907,Dominica,DMA,1993,24.918175
4908,DominicanRepublic,DOM,1993,24.36471667
4909,Ecuador,ECU,1993,21.70009167
4910,Egypt,EGY,1993,22.61718333
4911,ElSalvador,SLV,1993,23.96965833
4912,EquatorialGuinea,GNQ,1993,24.59609167
4913,Eritrea,ERI,1993,26.47975833
4914,Estonia,EST,1993,5.275464167
4915,Ethiopia,ETH,1993,22.5495
4916,FaroeIs.,FRO,1993,6.0225475
4917,Fiji,FJI,1993,23.6335
4918,Finland,FIN,1993,1.630163333
4919,France,FRA,1993,10.7717725
4920,FrenchPolynesia,PYF,1993,24.83265
4921,Gabon,GAB,1993,25.00471667
4922,Georgia,GEO,1993,5.357963333
4923,Germany,DEU,1993,8.717293333
4924,Ghana,GHA,1993,27.322025
4925,Gibraltar,GIB,1993,16.41853333
4926,Greece,GRC,1993,13.64097667
4927,Greenland,GRL,1993,-18.51384167
4928,Grenada,GRD,1993,27.10126667
4929,Guam,GUM,1993,27.65343333
4930,Guatemala,GTM,1993,23.46339167
4931,Guinea,GIN,1993,25.9391
4932,Guinea-Bissau,GNB,1993,27.16260833
4933,Guyana,GUY,1993,25.35924167
4934,Haiti,HTI,1993,25.03254167
4935,Honduras,HND,1993,23.708625
4936,Hungary,HUN,1993,10.14273917
4937,Iceland,ISL,1993,1.651494167
4938,India,IND,1993,24.34423333
4939,Indonesia,IDN,1993,26.053975
4940,Iran,IRN,1993,16.82517
4941,Iraq,IRQ,1993,21.367665
4942,Ireland,IRL,1993,9.151931667
4943,Israel,ISR,1993,19.49322583
4944,Italy,ITA,1993,12.10252
4945,Jamaica,JAM,1993,25.62305
4946,Japan,JPN,1993,10.511665
4947,Jordan,JOR,1993,18.59936583
4948,Kazakhstan,KAZ,1993,5.012721667
4949,Kenya,KEN,1993,24.50343333
4950,Kiribati,KIR,1993,27.50574167
4951,Kuwait,KWT,1993,25.3054
4952,Kyrgyzstan,KGZ,1993,1.748299167
4953,Laos,LAO,1993,23.6734
4954,Latvia,LVA,1993,5.823814167
4955,Lebanon,LBN,1993,15.72943417
4956,Lesotho,LSO,1993,13.59397667
4957,Liberia,LBR,1993,25.38436667
4958,Libya,LBY,1993,22.37370833
4959,Liechtenstein,LIE,1993,3.121139167
4960,Lithuania,LTU,1993,6.416595
4961,Luxembourg,LUX,1993,9.253815
4962,MacaoSAR,China,1993,22.78614167
4963,Macedonia,MKD,1993,9.906214167
4964,Madagascar,MDG,1993,22.28754167
4965,Malawi,MWI,1993,22.29165
4966,Malaysia,MYS,1993,25.48364167
4967,Maldives,MDV,1993,27.95
4968,Mali,MLI,1993,28.697825
4969,Malta,MLT,1993,18.98044167
4970,MarshallIs.,MHL,1993,27.50333333
4971,Mauritania,MRT,1993,27.93716667
4972,Mauritius,MUS,1993,22.638225
4973,Mexico,MEX,1993,20.91143333
4974,Micronesia,FSM,1993,26.75361667
4975,Moldova,MDA,1993,9.209115
4976,Monaco,MCO,1993,9.723589167
4977,Mongolia,MNG,1993,-0.317358333
4978,Montenegro,MNE,1993,9.071896667
4979,Morocco,MAR,1993,17.0574025
4980,Mozambique,MOZ,1993,24.16161667
4981,Myanmar,MMR,1993,22.89894167
4982,Namibia,NAM,1993,20.90428333
4983,Nauru,NRU,1993,27.74166667
4984,Nepal,NPL,1993,12.19391083
4985,Netherlands,NLD,1993,9.45805
4986,NewCaledonia,NCL,1993,21.80778333
4987,NewZealand,NZL,1993,9.311235833
4988,Nicaragua,NIC,1993,24.99070833
4989,Niger,NER,1993,27.51073333
4990,Nigeria,NGA,1993,27.0028
4991,Niue,NIU,1993,24.62913333
4992,NorthKorea,PRK,1993,5.561010833
4993,NorthernMarianaIs.,MNP,1993,27.63973333
4994,Norway,NOR,1993,1.012823333
4995,Oman,OMN,1993,25.92961667
4996,Pakistan,PAK,1993,20.407645
4997,Palau,PLW,1993,27.47144167
4998,Panama,PAN,1993,25.514375
4999,PapuaNewGuinea,PNG,1993,25.14228333
5000,Paraguay,PRY,1993,23.41459167
5001,Peru,PER,1993,19.72831667
5002,Philippines,PHL,1993,25.81423333
5003,Poland,POL,1993,7.893536667
5004,Portugal,PRT,1993,14.52948917
5005,PuertoRico,PRI,1993,25.68535
5006,Qatar,QAT,1993,27.14269167
5007,Reunion,REU,1993,20.37600833
5008,Russia,RUS,1993,-5.713026667
5009,Rwanda,RWA,1993,19.55623333
5010,Samoa,WSM,1993,27.03225833
5011,SanMarino,SMR,1993,11.98319083
5012,SaoTome&amp;Principe,STP,1993,23.68990833
5013,SaudiArabia,SAU,1993,24.76299167
5014,Senegal,SEN,1993,28.4129
5015,Serbia,SRB,1993,10.322495
5016,Seychelles,SYC,1993,27.008775
5017,SierraLeone,SLE,1993,26.12644167
5018,Singapore,SGP,1993,27.47694167
5019,Slovakia,SVK,1993,7.78989
5020,Slovenia,SVN,1993,9.137548333
5021,SolomonIs.,SLB,1993,25.58809167
5022,Somalia,SOM,1993,26.72313333
5023,SouthAfrica,ZAF,1993,18.3324
5024,SouthKorea,KOR,1993,10.60161417
5025,SouthSudan,SSD,1993,27.22220833
5026,Spain,ESP,1993,12.89999667
5027,SriLanka,LKA,1993,26.87663333
5028,St.Kitts&amp;Nevis,KNA,1993,25.25204167
5029,St.Lucia,LCA,1993,26.30736667
5030,St.Vincent&amp;theGrenadines,VCT,1993,27.29749167
5031,Sudan,SDN,1993,27.52103333
5032,Suriname,SUR,1993,25.47725
5033,Swaziland,SWZ,1993,20.609925
5034,Sweden,SWE,1993,1.880965833
5035,Switzerland,CHE,1993,6.126650833
5036,Syria,SYR,1993,17.5428375
5037,Tajikistan,TJK,1993,2.91052
5038,Tanzania,TZA,1993,22.53613333
5039,Thailand,THA,1993,26.60041667
5040,TheBahamas,BHS,1993,25.18680833
5041,TheGambia,GMB,1993,27.67779167
5042,TimorLeste,TLS,1993,25.5097
5043,Togo,TGO,1993,26.99299167
5044,Tonga,TON,1993,24.135025
5045,Trinidad&amp;Tobago,TTO,1993,26.47526667
5046,Tunisia,TUN,1993,19.77505917
5047,Turkey,TUR,1993,10.5184575
5048,Turkmenistan,TKM,1993,14.59686
5049,Turks&amp;CaicosIs.,TCA,1993,26.347575
5050,Tuvalu,TUV,1993,28.070775
5051,Uganda,UGA,1993,22.897525
5052,Ukraine,UKR,1993,7.862680833
5053,UnitedArabEmirates,ARE,1993,27.0224
5054,UnitedKingdom,GBR,1993,8.303709167
5055,UnitedStates,USA,1993,7.096323333
5056,Uruguay,URY,1993,17.70429833
5057,Uzbekistan,UZB,1993,11.55216333
5058,Vanuatu,VUT,1993,23.516875
5059,Venezuela,VEN,1993,25.36514167
5060,Vietnam,VNM,1993,24.36335833
5061,VirginIs.,VIR,1993,26.20608333
5062,Yemen,YEM,1993,23.50781667
5063,Zambia,ZMB,1993,22.08331667
5064,Zimbabwe,ZWE,1993,21.92794167
5065,Afghanistan,AFG,1992,12.5445475
5066,Albania,ALB,1992,11.5638675
5067,Algeria,DZA,1992,22.441875
5068,AmericanSamoa,ASM,1992,27.12805833
5069,Andorra,AND,1992,11.22592417
5070,Angola,AGO,1992,21.94054167
5071,Antigua&amp;Barbuda,ATG,1992,26.029575
5072,Argentina,ARG,1992,14.10193
5073,Armenia,ARM,1992,5.805496667
5074,Aruba,ABW,1992,28.28414167
5075,Australia,AUS,1992,21.57619167
5076,Austria,AUT,1992,7.403840833
5077,Azerbaijan,AZE,1992,10.66370667
5078,Bahrain,BHR,1992,26.15036667
5079,Bangladesh,BGD,1992,24.75719167
5080,Barbados,BRB,1992,26.32011667
5081,Belarus,BLR,1992,7.415554167
5082,Belgium,BEL,1992,10.47548583
5083,Belize,BLZ,1992,25.35003333
5084,Benin,BEN,1992,27.25841667
5085,Bermuda,BMU,1992,22.10833333
5086,Bhutan,BTN,1992,11.38550417
5087,Bolivia,BOL,1992,20.79966667
5088,Bosnia&amp;Herzegovina,BIH,1992,10.35069417
5089,Botswana,BWA,1992,22.59906667
5090,Brazil,BRA,1992,24.927425
5091,BritishVirginIs.,VGB,1992,26.0551
5092,Brunei,BRN,1992,25.54828333
5093,Bulgaria,BGR,1992,10.5551
5094,BurkinaFaso,BFA,1992,27.99750833
5095,Burundi,BDI,1992,20.50499167
5096,Cambodia,KHM,1992,27.44074167
5097,Cameroon,CMR,1992,24.44245
5098,Canada,CAN,1992,-7.095869167
5099,CapeVerde,CPV,1992,22.9925
5100,CaymanIs.,CYM,1992,27.54166667
5101,CentralAfricanRepublic,CAF,1992,24.72146667
5102,Chad,TCD,1992,26.58850833
5103,Chile,CHL,1992,8.132774167
5104,China,CHN,1992,6.348806667
5105,CocosIs.,CCK,1992,26.50833333
5106,Colombia,COL,1992,24.78379167
5107,Comoros,COM,1992,25.51729167
5108,Congo,COG,1992,24.38466667
5109,CookIs.,COK,1992,24.19816667
5110,CostaRica,CRI,1992,24.80948333
5111,Coted'Ivoire,CIV,1992,26.26591667
5112,Croatia,HRV,1992,11.44454083
5113,Cuba,CUB,1992,25.71545
5114,Cyprus,CYP,1992,17.64318
5115,CzechRepublic,CZE,1992,8.985541667
5116,Denmark,DNK,1992,9.046951667
5117,Djibouti,DJI,1992,27.67243333
5118,Dominica,DMA,1992,24.70215
5119,DominicanRepublic,DOM,1992,24.42835
5120,Ecuador,ECU,1992,21.81838333
5121,Egypt,EGY,1992,21.77784167
5122,ElSalvador,SLV,1992,24.18405
5123,EquatorialGuinea,GNQ,1992,24.38898333
5124,Eritrea,ERI,1992,25.84101667
5125,Estonia,EST,1992,6.430850833
5126,Ethiopia,ETH,1992,22.57305
5127,FaroeIs.,FRO,1992,6.579586667
5128,Fiji,FJI,1992,24.01028333
5129,Finland,FIN,1992,2.576079167
5130,France,FRA,1992,11.10565917
